x,y,color
0.371268465029823,-0.0120751274526767,Black
0.281894486875023,0.0447981683730999,Black
0.508074230946981,-0.438310158079509,Red
0.362392698718236,0.863402740668049,Red
0.381005205163589,0.062692956465298,Black
0.235970504226219,0.101522982776529,Black
0.883774553810666,-1.01574158402303,Red
0.489701762518207,0.151751958771552,Black
0.535597199155025,0.213608633874865,Black
0.297042127992898,0.199836119798799,Black
-0.263610133313355,0.590933982149584,Red
-0.43395419259688,-0.423503768843232,Red
0.222626502713228,0.206305347035575,Black
0.377385122996025,-1.01746299597201,Red
-0.487066701952951,1.02153379957503,Red
0.622496062681288,-1.05249264450654,Red
0.351230532055931,0.310395158005854,Black
0.586609103309493,0.223337953710366,Red
0.26882907580412,0.309891737498527,Black
0.438028944737338,0.505721451854403,Black
0.222946259654544,0.378775773220744,Black
0.235837507004406,0.464262844770212,Black
0.313559717997247,-0.458848461485013,Red
0.184450404891316,-1.15896912193207,Red
0.15846129059798,0.438297878866031,Black
0.0839292491163056,0.392256998647981,Black
0.761452092491713,-1.05836316858143,Red
0.554487898065403,-1.2007870470253,Red
0.0824928792181724,0.494962549470717,Black
-0.0179806741049464,0.318630360895579,Black
0.00990029485449247,0.647367632405546,Black
0.518922193333851,0.00687841376739202,Red
-0.0631411065345731,0.524564092326706,Black
-0.209079397535631,-0.364446012475352,Red
-1.11791360446943,0.193567013124645,Red
-0.235575429297656,0.796387840378387,Red
-0.118480009956627,0.727948017847116,Black
0.218046658814287,-0.508982074006246,Red
-0.0435051057054024,-1.2193834401226,Red
-0.199114929117133,-0.122570442563263,Red
-0.845557085718962,0.505524023124773,Red
-0.17039665662605,0.554451661754643,Black
-0.84949791863495,-0.581411498909347,Red
-0.200598879750041,0.429294960660267,Black
-0.813310949091634,-0.282875527704916,Red
-0.507522817471531,0.814411100305016,Red
-0.285387212781654,0.542991271814427,Black
0.349205014771991,-0.412581182379503,Red
-0.279343380737059,0.380281392114611,Black
-0.304458654317383,0.332238145089029,Black
-0.429066668727468,0.436442612721726,Black
-0.428522423058661,0.344377028045938,Black
-0.311148742130285,-0.987354176964201,Red
-0.376231235165611,0.0136548262497558,Red
-0.499084558403321,0.339200663468539,Black
-0.543276832372825,0.300115082360761,Black
-0.522659454227418,0.215395933004551,Black
-0.72676503806205,0.648493088495193,Red
0.673301535867038,-0.313449417015406,Red
-0.551899087016554,0.169443294621944,Black
-0.731081938689668,-0.619569999962786,Red
1.41796132330774,-0.142228950746058,Red
-0.61530317919047,0.135282522368201,Black
-0.82849367167479,0.384966553695747,Red
-0.170171142641188,0.99654440236843,Red
-0.761182919786012,0.115194926235427,Black
0.647847056096147,-0.483735339060418,Red
0.410502517768839,-0.409623668743693,Red
-0.513391891294361,-0.00794215560206813,Black
0.0654652155809504,-0.49488967160724,Red
-0.731140060476972,-0.0367358821792198,Black
-0.204834522635332,-0.510536239668777,Red
-0.708215249685409,-0.106997989198084,Black
0.18325212079907,0.6784356920187,Red
-0.339992668848052,-0.0326892115156835,Red
-0.777335457956053,-0.182982419108751,Black
-0.631915914334656,-0.232326346257501,Black
-0.68087715785581,-0.314379987457022,Black
-0.647323593334997,-0.378322436370085,Black
-0.54527436970439,-0.405767572151154,Black
-0.658564252196981,-0.557848409998585,Black
0.493126521885415,-0.138834505802537,Red
0.669276644589349,-0.0881027786877477,Red
0.973330461619278,-0.47743990758829,Red
-0.16060814164063,-0.840893129248124,Red
-0.60614842324567,-0.621840652479766,Black
0.52729515593954,0.661132284481993,Red
0.0738375431430132,-1.16504793429123,Red
-1.03520891624441,0.27684873139132,Red
-0.517977607115994,-0.652043924542179,Black
-0.516822226406836,-0.774126560423726,Black
-0.387430458220542,-0.743863066447057,Black
-0.156038884660149,-0.682809263848973,Red
0.933548606536656,-0.714827377475794,Red
-0.624421273548531,0.66471524078619,Red
-0.229731192637421,-0.626205416008542,Black
-0.201058586898465,-0.718953817398888,Black
-0.114088477791744,-0.6826139294056,Black
-0.0670401145333002,-0.773505354109438,Black
0.00783549704943121,-0.771793483414038,Black
0.0792345232118573,-0.843800165845897,Black
0.719087274443335,-0.177140996920491,Red
0.591192058483005,0.513632724223295,Red
0.15400092853462,-0.747317416926674,Black
0.0690766347173283,0.782510401366634,Red
1.27405638907795,-0.241677410501521,Red
0.243387136889433,-0.844653428010981,Black
-0.673443978835456,-0.819071732797622,Red
-0.957727207336768,-0.414422069413325,Red
0.304914729647115,-0.748681101353334,Black
0.659044978796754,0.106848676523001,Red
0.16529310251336,0.838056096153089,Red
0.461906090673896,-0.952966969985489,Black
-0.315437312506343,-0.0694856374998951,Red
-0.994247595490131,-0.222713137134644,Red
0.280650774522769,-0.528366370345955,Red
-0.458806358956264,-1.05400754862766,Red
0.604245220907651,0.291331434515728,Red
0.509669824108319,-0.818886919598043,Black
0.60067409418183,-0.791707866757572,Black
-0.179992214747381,-0.216244623561695,Red
0.648111545118959,-0.696644982543627,Black
0.295945496930868,0.611810094487859,Red
